customer_id_num,product_cat_num,review_score
0,6,5
1,11,5
2,14,5
3,5,4
4,17,5
5,2,1
6,13,5
7,3,5
8,5,5
9,25,5
10,3,5
11,32,5
12,0,4
13,0,5
14,26,4
15,0,5
16,43,4
17,5,5
18,5,1
19,17,5
19,17,5
19,17,5
19,17,5
19,17,5
19,17,5
19,17,5
19,17,5
19,17,5
19,17,5
19,17,5
19,17,5
19,17,5
19,17,5
19,17,5
20,16,5
20,16,5
20,16,5
21,15,5
22,41,3
23,18,4
24,1,4
25,5,1
25,5,1
26,17,5
27,18,5
28,47,4
29,16,5
30,16,5
31,5,5
32,26,5
33,0,5
34,2,5
35,34,5
35,34,5
36,21,5
37,7,1
38,12,5
39,16,3
40,2,5
41,1,5
42,2,5
43,0,5
44,3,5
45,2,1
46,18,5
47,15,1
48,26,5
49,1,5
50,43,5
51,15,1
52,17,4
52,17,4
53,18,4
54,7,3
55,0,5
56,1,5
57,1,5
58,2,5
59,0,5
60,26,5
61,9,4
62,18,4
63,9,4
64,29,5
65,0,5
66,30,1
67,16,1
67,16,1
68,21,5
69,14,4
70,0,2
70,0,2
71,2,5
72,0,5
72,0,5
73,9,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
74,17,4
75,15,5
76,12,4
77,12,1
78,18,5
79,12,1
80,5,4
81,12,4
81,12,4
82,9,5
83,18,5
84,9,3
84,9,3
85,24,5
85,24,5
86,2,4
87,9,4
88,16,1
88,16,1
88,16,1
88,16,1
88,16,1
88,16,1
89,7,5
90,14,5
91,26,5
92,13,4
93,9,5
94,5,5
95,17,5
96,2,5
97,15,5
98,18,5
99,1,1
100,5,4
101,1,1
101,1,1
102,2,5
103,14,5
104,7,4
105,1,5
106,16,5
107,17,5
108,11,5
109,13,5
110,13,2
111,9,5
112,5,1
113,18,5
114,12,5
115,17,5
116,12,1
117,9,5
118,5,3
119,14,4
120,15,4
121,3,5
122,18,5
123,7,5
124,0,5
124,0,5
125,1,4
126,18,5
