customer_id,product_category_name_english,review_score
3b3a94e8869494140c9338cf3034a920,bed_bath_table,5
3b3a94e8869494140c9338cf3034a920,bed_bath_table,5
3b3a94e8869494140c9338cf3034a920,bed_bath_table,5
3b3a94e8869494140c9338cf3034a920,bed_bath_table,5
3b3a94e8869494140c9338cf3034a920,bed_bath_table,5
3b3a94e8869494140c9338cf3034a920,bed_bath_table,5
f5b6eb47984600410c9ca0513ae5d7ff,sports_leisure,5
4dd66b17e6ebfe130ef40705bb44a1c2,garden_tools,5
4dd66b17e6ebfe130ef40705bb44a1c2,garden_tools,5
54436727adc02bac2985f7f95c883b72,health_beauty,5
563e9c2a3c5061cdbdf8cb6f828cd165,tablets_printing_image,5
9de58209bf50e78c31e5b6e603c3cba8,furniture_decor,4
9de58209bf50e78c31e5b6e603c3cba8,furniture_decor,4
1b9b8bd7c25bb78a4a5fb5c9101dc6e4,computers_accessories,5
1b9b8bd7c25bb78a4a5fb5c9101dc6e4,computers_accessories,5
1b9b8bd7c25bb78a4a5fb5c9101dc6e4,computers_accessories,5
648bbd07536c67c93bef21abe6da8e51,telephony,2
ce11c5da877465175182c9082327755d,computers_accessories,1
bc9340424036e7a409f72b4628d55973,cool_stuff,5
271e451957e108e5ff07598acd643d15,stationery,4
632f6a3130e170ad74c54618b0a52fa3,housewares,5
f10dc4a09d9baf2cb4983ac1d580776a,home_appliances_2,5
7c9258c180a39fcdf8ed6ed4f91592c0,stationery,4
7c9258c180a39fcdf8ed6ed4f91592c0,stationery,4
7c9258c180a39fcdf8ed6ed4f91592c0,stationery,4
13bde511381263b484f4a31ffd1ef39e,watches_gifts,4
13bde511381263b484f4a31ffd1ef39e,watches_gifts,4
be76e5e04de65d72a0adc9a3e721abbd,furniture_decor,3
5e7f31c7eb308dde013b9cd6f31ac8bb,auto,4
5e7f31c7eb308dde013b9cd6f31ac8bb,auto,4
d956c02f6d3084258733dae0dd964a53,housewares,5
01f7155995c6d4cda4fab4d36293d80a,housewares,5
d597b312cf0c17b32455637f9e257341,cool_stuff,5
61d359e1107b398326e830d479b466de,furniture_decor,5
4442f152efb5f70fd55dcd6267d1afa4,fixed_telephony,1
22c855868c3faf25b1273834d9b187a7,garden_tools,5
5b0a38ce9fd2cb2076feaffc61018bb6,furniture_decor,5
706294ee2bf13bab8e5ed8ad240b0406,bed_bath_table,5
4931b387cdb965048baa6ffd78ced9f2,cool_stuff,4
5eb5071a0658db5ffec8043466df8141,health_beauty,4
4fefa5680397eaaf3813a589b34ec0d2,pet_shop,5
b80e57626e0b7bc5c7b396b8590f5755,computers_accessories,5
0c16001ff6d159f5e4dc4da48e67905c,pet_shop,5
ff9fabfb47a0c2612c55d4e6d10fbb11,computers_accessories,4
79293a3bfb63be93571d2184d168d40c,stationery,4
0af4f4ee7ed623c51c524afd235ae5d5,health_beauty,1
b30eac48437e2422a2530a87568b5613,health_beauty,4
5e0f4ae7f2f6850f4a30b16c0a24a732,garden_tools,5
5e0f4ae7f2f6850f4a30b16c0a24a732,garden_tools,5
81dc9718edad35c224a7256232ae104c,furniture_decor,5
63c0e998a8a49b7937fcb229c96c968f,garden_tools,5
3d88cdea2b2bd80a592c3104494b7f09,cool_stuff,3
ad5c926ff77843378ead512cdef2bf85,bed_bath_table,5
ad5c926ff77843378ead512cdef2bf85,bed_bath_table,5
ad5c926ff77843378ead512cdef2bf85,bed_bath_table,5
68c0df96479bac8bc8aa0ceda8286a3b,musical_instruments,3
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
92cd3ec6e2d643d4ebd0e3d6238f69e2,bed_bath_table,5
fa1064684b5d941b46f92cc7429e13f7,housewares,4
54acd3c8fe76a1805d6fe6d9a326f203,telephony,4
30e72f956b5a6cb7870d3de8f8ea98f7,telephony,5
46a24db3ac753ca06bad5ebbea36999f,pet_shop,5
46a24db3ac753ca06bad5ebbea36999f,pet_shop,5
1243b85af9f260a323231c4813007315,perfumery,5
d5fce16631bd2ca01664a112560b505f,health_beauty,5
82500d3c1556dca1dec4cd8ff1650285,computers_accessories,4
82500d3c1556dca1dec4cd8ff1650285,computers_accessories,4
82500d3c1556dca1dec4cd8ff1650285,computers_accessories,4
82500d3c1556dca1dec4cd8ff1650285,computers_accessories,4
82500d3c1556dca1dec4cd8ff1650285,computers_accessories,4
82500d3c1556dca1dec4cd8ff1650285,computers_accessories,4
e350009a3f9ed178e32bbc36e989b431,cool_stuff,2
2764cbd0d0c961d12ec1a2a3bfbfcd6d,housewares,5
2764cbd0d0c961d12ec1a2a3bfbfcd6d,housewares,5
2764cbd0d0c961d12ec1a2a3bfbfcd6d,housewares,5
b5662c2ed415c039d62566365f368635,art,5
91508c285297e223204b0b2952d92344,bed_bath_table,1
062299d194a63996946d805c916a21b8,health_beauty,5
baca33004aa726524d5a891853100559,perfumery,5
9b1f90e28bf45b08de446289465c8098,computers_accessories,5
9b1f90e28bf45b08de446289465c8098,computers_accessories,5
44aacc0f416f18e5e9e313adcdbb1cde,garden_tools,5
6eac56572e999fbdb8f2dfef5403438f,sports_leisure,5
6eac56572e999fbdb8f2dfef5403438f,sports_leisure,5
19365ad6a18ccf1baf6eb71c30651096,small_appliances,1
57cd7f8752db725b97feba09655b9a2d,perfumery,4
f9e3d57a81a5390d5c19d3d6796ab7f1,auto,3
a14e8243c3bb40f2a84fb58295c8c05e,health_beauty,5
f6ac4d64f4c7a9950486003b8bebb2bc,computers_accessories,4
b90da3164c845cd3f902f2c377a4fa86,office_furniture,5
c5a9e09d5f12a5f872182b7c66df9676,stationery,5
4d176ff8ba9e6fe3d650dd2aea78234d,perfumery,2
d3218b1ee2cf90a014d666ecd143cd34,electronics,5
468c4f2750adc583cfca2f7223d7ebff,cool_stuff,5
468c4f2750adc583cfca2f7223d7ebff,cool_stuff,5
4e1407992163f99771bf7b645a948473,watches_gifts,1
b071cdcda7cce65633507bd9887a6b67,sports_leisure,5
263177b24413a80ea6aa44edbb774020,telephony,5
9a2d62a0c2e38209cfbec8ac62865efa,garden_tools,5
2805447663b020f9856bf71f181193ac,sports_leisure,1
2805447663b020f9856bf71f181193ac,sports_leisure,1
ee14f905f8bfaf6d2f0653202d13bb43,cool_stuff,4
c7ab430e67a31db80dde9505dc371fd7,garden_tools,5
a6732693634250c33930da5ab192f75f,computers_accessories,5
dd0500fbeca7b6a44d76e0af4d45099d,telephony,5
efdf541ad73f267d253cd8bee7624f87,watches_gifts,3
8210d3d4c6ffbe4d7cbe7aa1f0e73f00,,1
c0464fc43033013d56d9ea076ccf6065,computers_accessories,5
2e20f2c736dfd3f5fddfed7758bfd1cf,toys,5
073c25ebd966a952d38da1dbbb1f4227,furniture_decor,4
6f3696729b88ae43cf020b08dfc8d1c8,baby,5
cc27b8e8cb3162001cceb7ae00801b3b,health_beauty,3
be3b6d48ba2efdd20e81ccdf12e2e59e,computers_accessories,1
be3b6d48ba2efdd20e81ccdf12e2e59e,computers_accessories,1
be3b6d48ba2efdd20e81ccdf12e2e59e,electronics,1
be3b6d48ba2efdd20e81ccdf12e2e59e,computers_accessories,1
ef79151153598571dff6765453790512,sports_leisure,1
ef79151153598571dff6765453790512,sports_leisure,1
ef79151153598571dff6765453790512,sports_leisure,1
ef79151153598571dff6765453790512,sports_leisure,1
b44a5b9979f7323c0db890a4f33020c3,bed_bath_table,1
b44a5b9979f7323c0db890a4f33020c3,bed_bath_table,1
b44a5b9979f7323c0db890a4f33020c3,bed_bath_table,1
b44a5b9979f7323c0db890a4f33020c3,bed_bath_table,1
0928c1a893356a97b2191a1e812c9914,auto,4
0928c1a893356a97b2191a1e812c9914,auto,4
0928c1a893356a97b2191a1e812c9914,auto,4
0928c1a893356a97b2191a1e812c9914,auto,4
0928c1a893356a97b2191a1e812c9914,auto,4
0928c1a893356a97b2191a1e812c9914,auto,4
0928c1a893356a97b2191a1e812c9914,auto,4
0928c1a893356a97b2191a1e812c9914,auto,4
5bdfca329622923b8db14b38df45504a,health_beauty,5
e282126399eecb8506f61840a0d65c15,housewares,4
a02334ababbac97e012344f330e4fbb0,sports_leisure,4
a02334ababbac97e012344f330e4fbb0,sports_leisure,4
a02334ababbac97e012344f330e4fbb0,sports_leisure,4
a02334ababbac97e012344f330e4fbb0,sports_leisure,4
a02334ababbac97e012344f330e4fbb0,sports_leisure,4
456bc15b6d6ff358f65574b05e443459,telephony,3
1cfe9cbf7d071f113398f3290a620214,bed_bath_table,1
bf235eb38efe6ac9b8dbebf6d1ee5fb6,furniture_decor,5
c03b40c7971bc52b3d018247891270c5,cool_stuff,5
c03b40c7971bc52b3d018247891270c5,cool_stuff,5
c03b40c7971bc52b3d018247891270c5,cool_stuff,5
c03b40c7971bc52b3d018247891270c5,cool_stuff,5
c03b40c7971bc52b3d018247891270c5,cool_stuff,5
c03b40c7971bc52b3d018247891270c5,cool_stuff,5
41eabd16d108e59071ea592448dc2ee5,garden_tools,5
301e5281967c0b6cc5a379c4a3f90782,auto,4
788c3086fc4d0f220fdf77bcb1b0780f,health_beauty,4
81b8504d897e4dabca7424e885648de3,cool_stuff,5
9c6e16980c369c4591035afd4beea81c,furniture_decor,3
28b087b4cc65d6fcf8043e95f978de32,watches_gifts,5
2e57077784d12251789b2742d5291ed4,home_confort,2
dd031e3cb9e37dcca6ee5b7f073a01a0,furniture_decor,5
dd031e3cb9e37dcca6ee5b7f073a01a0,furniture_decor,5
dd031e3cb9e37dcca6ee5b7f073a01a0,furniture_decor,5
59c56e683b39c2ca0c21348d5e5eac99,perfumery,4
59c56e683b39c2ca0c21348d5e5eac99,perfumery,4
8e71b66773c5b21a06deafa07e3943b9,market_place,5
5d1fad5801ed92a83f407f90977d08c3,garden_tools,5
f0b50609da2dc387b638762a458aaf84,office_furniture,1
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,housewares,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
270c23a11d024a44c896d1894b261a83,bed_bath_table,5
90af4933b09c472f006bde067530f672,health_beauty,5
90af4933b09c472f006bde067530f672,health_beauty,5
90af4933b09c472f006bde067530f672,health_beauty,5
90af4933b09c472f006bde067530f672,cool_stuff,5
0910359fc88a7c2610a39c0d417bd2a0,fashion_bags_accessories,5
0910359fc88a7c2610a39c0d417bd2a0,fashion_bags_accessories,5
d2e6487cfc92b4e2342d92853c158e27,computers_accessories,5
410ea60cce9d682cbca502ed6c779973,garden_tools,4
65d964c098f8db89e1a8a07af1e96d21,computers_accessories,5
65d964c098f8db89e1a8a07af1e96d21,computers_accessories,5
39bb2424304a318278cf4516500c657c,garden_tools,5
bb875551873fce53a11ae027c51311ec,garden_tools,1
bb875551873fce53a11ae027c51311ec,garden_tools,1
bb875551873fce53a11ae027c51311ec,garden_tools,1
766d92701a07c57f2b57f01fe97c4405,watches_gifts,4
52f14b1298aeb699cb2ccfd7d5d2c2de,stationery,5
ffd294eea523f67ee8c743d3a904ee20,bed_bath_table,5
ffd294eea523f67ee8c743d3a904ee20,bed_bath_table,5
ffd294eea523f67ee8c743d3a904ee20,bed_bath_table,5
ffd294eea523f67ee8c743d3a904ee20,bed_bath_table,5
572791c601e0c0a2331c6a900425d3f1,garden_tools,5
572791c601e0c0a2331c6a900425d3f1,garden_tools,5
655e6d4740c2be44db06fb323886b426,perfumery,5
655e6d4740c2be44db06fb323886b426,perfumery,5
3842192183959ad0f881f22fc10bb5f8,housewares,5
83ce897f06acad62a82d0d50a7ce9cce,garden_tools,5
b7d15b59fdaf87b5d550b6561b4506fa,housewares,5
2e50003890535715c272f3c4aadd86f1,sports_leisure,4
7f9572734bf4b2cebfe27eb8654806e4,watches_gifts,5
7e7297e4778e198ea50440f10f9a7b07,cool_stuff,4
94d504cf0e7f9bde1342c7f7ff51cd80,garden_tools,5
15b2eac395043e2fc2577903cef35ffa,sports_leisure,4
b353576acb75a31101c682a70e89e6bd,health_beauty,4
4325c54ed368291d45bb4e42dc2a15dd,sports_leisure,5
cc1dba5fd468eaba5fc87e9a44ffa570,perfumery,5
7238ed1e0d25683b9b65e1039e9d942b,perfumery,1
e6ab08e113b7a2bc8dd8caadf346b789,computers_accessories,4
e6ab08e113b7a2bc8dd8caadf346b789,computers_accessories,4
e6ab08e113b7a2bc8dd8caadf346b789,computers_accessories,4
e6ab08e113b7a2bc8dd8caadf346b789,computers_accessories,4
e6ab08e113b7a2bc8dd8caadf346b789,computers_accessories,4
e6ab08e113b7a2bc8dd8caadf346b789,computers_accessories,4
3588bfafc0f566f932f95f707e3a428a,furniture_decor,2
3588bfafc0f566f932f95f707e3a428a,furniture_decor,2
3588bfafc0f566f932f95f707e3a428a,furniture_decor,2
3588bfafc0f566f932f95f707e3a428a,furniture_decor,2
3588bfafc0f566f932f95f707e3a428a,furniture_decor,2
3588bfafc0f566f932f95f707e3a428a,furniture_decor,2
3588bfafc0f566f932f95f707e3a428a,furniture_decor,2
ecddacb5d88a37903a95579250b5a40e,computers_accessories,5
ecddacb5d88a37903a95579250b5a40e,computers_accessories,5
ecddacb5d88a37903a95579250b5a40e,computers_accessories,5
ecddacb5d88a37903a95579250b5a40e,computers_accessories,5
0e8b055d3ccba0579aec511d1077dab3,health_beauty,1
85bc87d9673932d86363aa6616850eb0,bed_bath_table,5
1aa71eb042121263aafbe80c1b562c9c,home_appliances_2,5
97c9d8b2434624d9179f776ee63e2fc7,toys,5
670eab28ba915090480ea51423be62b6,furniture_decor,2
670eab28ba915090480ea51423be62b6,furniture_decor,2
670eab28ba915090480ea51423be62b6,furniture_decor,2
670eab28ba915090480ea51423be62b6,furniture_decor,2
670eab28ba915090480ea51423be62b6,furniture_decor,2
c735bb29ae8b468119c03494b38d0403,furniture_decor,4
5a75f912cf58c6a779d2572fd7ef411d,health_beauty,5
bde4e157ee06c28735a5ed052ba76769,health_beauty,5
04fa959a05c178cef48c006e12af8024,fashion_shoes,3
708c68b6742f97b62d44b4f33b262190,bed_bath_table,5
708c68b6742f97b62d44b4f33b262190,bed_bath_table,5
708c68b6742f97b62d44b4f33b262190,bed_bath_table,5
345c8f1282bb1de3aab9a51095bcfd0e,watches_gifts,4
ab1164a1a23cff7f1638eaa9585ca518,toys,5
ab1164a1a23cff7f1638eaa9585ca518,toys,5
dd06327b9cd00c337fc10125c744c4d8,baby,5
f35aff4ab7e91c2c5b2ae732007777fe,sports_leisure,1
f35aff4ab7e91c2c5b2ae732007777fe,sports_leisure,1
f35aff4ab7e91c2c5b2ae732007777fe,sports_leisure,1
ae3365d8ada0959db3ef7f3567112b78,watches_gifts,5
ae3365d8ada0959db3ef7f3567112b78,watches_gifts,5
97697c5f77b484cb0cec9eaa81c679d5,computers,5
97697c5f77b484cb0cec9eaa81c679d5,computers,5
97697c5f77b484cb0cec9eaa81c679d5,computers,5
97697c5f77b484cb0cec9eaa81c679d5,computers,5
6058d310d497d1af90c0f2058955efdc,watches_gifts,5
6058d310d497d1af90c0f2058955efdc,watches_gifts,5
6058d310d497d1af90c0f2058955efdc,watches_gifts,5
6058d310d497d1af90c0f2058955efdc,watches_gifts,5
6058d310d497d1af90c0f2058955efdc,watches_gifts,5
935b0e35c27eff20b89b6dfe7753d31f,office_furniture,5
935b0e35c27eff20b89b6dfe7753d31f,office_furniture,5
935b0e35c27eff20b89b6dfe7753d31f,office_furniture,5
935b0e35c27eff20b89b6dfe7753d31f,office_furniture,5
935b0e35c27eff20b89b6dfe7753d31f,office_furniture,5
66fa6729af7affe069f99452dde687e5,air_conditioning,4
57b61547bdd096c6501f7f22e512fed9,watches_gifts,5
9184ad51abea1dfda9fd888af61f8e0d,furniture_decor,4
657aca054d60a06f7ab9c2c9b6d075de,bed_bath_table,4
cccbf26e7e7e5fa2fb575a7bc98f1638,home_confort,5
cccbf26e7e7e5fa2fb575a7bc98f1638,home_confort,5
cccbf26e7e7e5fa2fb575a7bc98f1638,home_confort,5
cccbf26e7e7e5fa2fb575a7bc98f1638,home_confort,5
cccbf26e7e7e5fa2fb575a7bc98f1638,home_confort,5
af53cb36eff709464404f2d00c290c41,pet_shop,4
af53cb36eff709464404f2d00c290c41,pet_shop,4
af53cb36eff709464404f2d00c290c41,pet_shop,4
af53cb36eff709464404f2d00c290c41,pet_shop,4
af53cb36eff709464404f2d00c290c41,pet_shop,4
e1f76c1aaa186dae7a044dcbc8a14e7a,fashion_bags_accessories,1
e1f76c1aaa186dae7a044dcbc8a14e7a,fashion_bags_accessories,1
e1f76c1aaa186dae7a044dcbc8a14e7a,fashion_bags_accessories,1
e1f76c1aaa186dae7a044dcbc8a14e7a,fashion_bags_accessories,1
ddbd5d378c4a0981ba1ef29fb8e40b8f,construction_tools_safety,1
ddbd5d378c4a0981ba1ef29fb8e40b8f,home_construction,1
ddbd5d378c4a0981ba1ef29fb8e40b8f,home_construction,1
