customer_id_num,product_cat_num,review_score
4922,5,3
4987,14,4
4998,15,4
5104,3,5
5110,18,5
5238,7,5
5277,0,5
5277,0,5
5293,1,4
5393,18,5
5402,5,4
5467,18,5
5487,14,5
5529,9,1
5546,1,5
5584,18,5
5584,18,5
5592,5,4
5593,18,5
5594,1,2
5623,18,5
5651,18,5
5671,18,1
5780,18,1
5780,18,1
5780,18,1
5796,18,2
5796,18,2
5801,33,5
5878,0,5
5928,18,5
5958,9,5
5958,9,5
5958,9,5
5968,12,2
6010,5,3
6010,5,3
6050,5,5
6226,17,1
6235,15,5
6262,42,1
6262,42,1
6306,13,4
6351,1,1
6449,9,5
6453,9,3
6608,41,4
6608,41,4
6665,22,1
6737,18,5
6752,0,3
6752,0,3
6752,0,3
6826,0,5
6826,0,5
6857,14,3
6858,5,5
6921,48,5
6921,0,5
6921,0,5
6935,5,5
6935,5,5
6946,7,5
6946,7,5
6946,7,5
6950,4,1
6951,12,3
6968,3,5
6976,22,2
6980,6,4
6988,1,4
7009,25,3
7009,25,3
7019,43,4
7021,25,5
7041,2,5
7077,15,5
7169,12,5
7174,9,2
7224,1,5
7244,26,4
7259,5,5
7275,5,3
7480,0,1
7484,1,5
7486,9,5
7512,18,4
7515,18,5
7515,18,5
7567,2,5
7573,15,4
7607,25,4
7607,25,4
7607,25,4
7612,0,3
7612,0,3
7628,5,5
7657,6,5
7704,15,5
7728,9,5
7739,26,3
7739,26,3
7739,26,3
7808,1,4
7812,4,5
7812,4,5
7868,1,5
7880,14,5
7929,22,4
7937,18,4
7950,15,5
7952,21,5
7967,10,1
7972,2,1
7988,25,5
8001,0,3
8073,41,5
8073,41,5
8086,14,5
8098,18,1
8168,7,1
8220,2,3
8240,14,5
8254,13,5
8334,5,4
8392,12,4
8412,18,5
8451,36,4
8451,36,4
8512,1,5
8512,1,5
8530,12,5
8579,16,4
8579,16,4
8722,14,5
8735,1,5
8755,42,1
8764,7,5
8801,17,5
8807,2,5
8813,7,5
8855,58,5
8861,7,5
8944,7,5
8951,15,1
8970,3,5
9061,25,5
9062,12,4
9079,17,4
9090,5,5
9124,7,5
9162,2,1
9162,2,1
9169,0,5
9215,0,1
9215,0,1
9247,7,4
9265,22,1
9265,22,1
9305,18,4
9356,15,5
9381,5,5
9391,33,4
9518,27,5
9532,9,5
9589,0,4
9693,6,5
9701,36,4
9735,55,5
9742,13,5
9764,15,3
9800,0,5
9801,0,2
9801,0,3
9801,0,2
9801,0,3
9801,0,2
9801,0,3
9871,14,5
9971,8,4
10011,13,4
10017,14,5
10038,15,1
10231,0,5
10239,18,4
10276,15,5
10314,5,5
10355,48,5
10366,34,5
10371,14,3
10387,18,5
10387,18,5
10387,18,5
10483,7,4
10496,48,1
10496,48,1
10497,14,4
10550,4,5
10580,1,4
10584,6,5
10643,1,1
10643,1,1
10643,1,1
10654,2,5
10677,7,5
10682,4,5
10707,18,4
10708,2,5
10738,0,4
10751,2,5
10765,4,4
10777,1,5
10784,4,5
10791,0,2
10839,18,5
10847,2,5
10867,12,5
10910,10,4
10945,15,3
10968,13,4
11041,41,5
11051,41,5
11064,0,5
11073,6,5
11140,2,5
11166,0,5
11166,0,5
11180,2,5
11220,5,5
11227,2,5
11234,22,1
11252,14,1
11258,10,5
11297,5,4
11359,19,5
11359,19,5
11359,19,5
11369,1,5
11427,15,5
11433,25,5
11484,7,1
11504,6,1
11504,6,1
11683,3,4
11685,13,5
11729,5,1
11733,0,5
11805,4,1
11824,13,1
11863,5,5
11872,18,5
11872,18,5
11891,9,5
12034,14,5
12045,25,5
12060,9,5
12067,9,5
12086,12,1
12086,12,1
12099,55,5
12179,5,5
12238,15,4
12346,9,4
12386,6,4
12407,0,5
12414,7,1
12425,5,5
12425,5,5
12463,1,5
12463,1,5
12484,7,5
12489,9,4
12489,9,4
12489,9,4
12489,9,4
12536,13,1
12601,7,4
12635,5,4
12640,17,5
12701,18,5
12701,18,5
12775,7,5
12777,2,4
12785,14,4
12790,2,5
12799,17,5
12830,5,5
12832,2,4
12955,6,4
12955,6,4
12983,17,5
13046,15,4
13161,5,5
13189,16,3
13189,16,3
13240,5,4
13317,4,4
13338,0,5
13391,33,5
13418,14,4
13432,7,3
13448,2,4
13451,13,5
13479,8,4
13553,15,5
13710,16,3
13810,2,1
13810,2,1
13821,62,5
13995,15,5
14001,13,5
14001,13,5
14013,9,4
14013,9,4
14082,4,5
14109,4,4
14170,2,5
14254,26,4
14273,6,5
14310,15,5
14349,33,4
14365,4,1
14395,9,5
14420,18,5
14420,18,5
14444,0,5
14522,18,5
14522,18,5
14525,9,5
14525,9,5
14525,9,5
14552,7,4
14636,0,5
14666,1,5
14728,12,3
14741,13,5
14741,13,5
14770,7,5
14790,9,5
14814,15,1
14822,21,1
14903,15,4
15012,2,4
15012,2,5
15024,41,4
15074,9,3
15098,1,5
15129,25,3
15194,5,5
15204,16,5
15284,12,4
15324,14,5
15331,1,5
15345,5,1
15345,5,1
15345,5,1
15451,5,5
15489,16,5
15529,41,5
15532,12,5
15580,60,5
15580,60,5
15599,15,5
15618,14,5
15653,0,4
15735,14,5
15767,67,3
15914,58,5
15914,9,5
15955,5,5
15956,15,5
15959,7,4
15982,8,3
15997,45,4
15999,5,5
16026,13,5
16026,13,5
16039,41,5
16071,10,3
16104,7,5
16131,18,5
16140,18,4
16147,9,5
16160,18,5
16181,5,5
16319,46,5
16352,33,5
16352,41,5
16427,7,4
16461,18,5
16492,29,5
16500,2,5
16500,2,3
16519,16,1
16528,15,5
16602,3,3
16607,0,4
16626,18,1
16626,0,1
16626,18,1
16626,0,1
16636,14,5
16636,14,5
16640,17,3
16697,0,5
16706,17,5
16796,26,3
16796,26,3
16853,17,5
16860,14,4
16885,5,5
16885,5,5
16901,12,5
17000,18,5
17031,4,5
17052,7,5
17072,15,2
17081,7,5
17081,7,5
17095,17,5
17141,17,5
17142,4,5
17184,18,2
17185,14,4
17196,9,4
17241,8,5
17241,8,5
17241,8,5
17242,14,4
17243,18,5
17244,13,5
17245,1,4
17246,5,5
17248,33,5
17249,3,2
17250,7,4
17251,26,4
17252,0,5
17253,14,5
17254,18,2
17255,15,5
17256,1,5
17257,9,4
17258,2,5
17259,33,5
17260,5,1
17261,8,3
17262,4,5
17263,13,5
17264,33,4
17265,26,5
17266,22,3
17267,12,5
17268,8,5
17269,0,1
17271,15,1
17272,2,5
17273,25,3
17274,15,2
17275,5,5
17276,3,4
17277,5,5
17278,26,5
17278,26,5
17279,5,4
17280,0,5
17281,51,5
17282,9,5
17283,18,5
17284,7,5
17285,5,5
17286,7,4
17288,2,3
17289,15,4
17290,15,5
17291,2,5
17292,2,5
17293,13,5
17294,2,4
17295,5,4
17296,18,2
17296,18,2
17297,26,5
17298,51,5
17299,3,5
17301,39,3
17302,9,5
17304,18,5
17305,18,3
17306,18,5
17306,18,5
17307,13,5
17308,18,4
17309,15,5
17310,8,3
17311,12,5
17312,9,5
17314,43,5
17315,5,5
17316,14,5
17317,13,5
17318,0,1
17320,7,5
17321,9,5
17322,43,5
17323,5,1
17323,5,1
17324,18,5
17325,9,5
17326,12,4
17327,5,1
17327,5,1
17327,5,1
17327,5,1
17329,13,4
17330,0,4
17331,51,5
17332,33,4
17335,1,5
17336,15,4
17336,15,4
17336,15,4
17337,18,5
17338,18,5
17339,13,5
17340,4,4
17341,18,5
17342,5,5
17342,5,5
17345,5,5
17346,13,5
17347,12,5
17348,9,5
17349,30,5
17350,5,1
17351,5,5
17352,7,5
17353,1,4
17354,13,5
17355,3,5
17356,13,3
17357,14,5
17358,15,5
17359,17,5
17360,16,5
17362,18,3
17366,29,5
17367,1,5
17367,1,5
17368,5,5
17371,18,5
17371,18,4
17372,2,5
17373,2,5
17374,5,4
17375,4,5
17376,41,5
17379,13,2
17380,18,4
17381,1,5
17382,0,3
17383,21,4
17384,7,5
17384,3,5
17385,35,1
17386,7,5
17387,22,5
17387,22,5
17388,9,4
17390,14,5
17391,9,5
17392,5,5
17392,5,5
17392,5,5
17393,16,5
17394,4,5
17395,5,5
17396,41,3
17397,42,5
17399,14,5
17400,0,5
17400,0,5
17401,17,5
17401,17,5
17402,5,5
17403,13,1
17405,7,5
17406,9,5
17407,3,3
17408,1,2
17409,7,5
17410,2,4
17412,4,4
17413,18,5
17414,33,5
17415,4,5
17416,18,5
17417,51,5
17419,13,5
17420,5,5
17421,5,5
17423,33,5
17424,1,5
17425,2,4
17426,18,4
17427,16,5
17427,16,5
17427,16,5
17427,16,5
17428,26,1
17428,26,1
17428,26,1
17428,26,1
17429,0,1
17430,17,5
17431,13,3
17432,13,5
17433,33,1
17434,13,1
17434,13,1
17435,3,5
17437,26,5
17438,31,5
17439,2,1
17440,26,5
17441,13,3
17442,7,5
17443,30,5
17444,16,5
17445,4,3
17446,3,5
17446,7,5
17447,8,5
17449,26,4
17450,13,5
17451,17,1
17452,12,5
17452,12,5
17453,4,1
17453,4,1
17454,6,4
17455,1,5
17456,18,5
17457,14,5
17458,13,4
17459,5,5
17460,5,5
17460,5,5
17461,2,5
17461,2,5
17463,4,3
17465,8,4
17466,34,1
17467,3,1
17467,3,1
17468,43,1
17470,9,4
17470,9,4
17471,0,1
17472,18,5
17472,18,5
17473,9,5
17474,5,5
17475,25,5
17477,7,5
17478,15,5
17479,16,4
17480,5,3
17481,17,3
17482,13,5
17483,30,5
17484,15,4
17485,25,2
17486,22,1
17487,14,1
17488,0,5
17490,13,5
17490,13,5
17491,16,4
17492,18,5
17493,0,5
17494,26,5
17495,17,3
17496,18,3
17496,18,3
17500,9,5
17501,5,5
17501,5,5
17502,7,5
17503,17,5
17504,0,5
17505,7,5
17506,26,5
17507,18,4
17509,68,5
17511,5,4
17511,5,4
17512,2,1
17512,2,1
17513,18,5
17514,5,3
17516,6,5
17519,18,4
17520,8,3
17521,7,3
17523,7,4
17524,2,5
17526,9,1
17527,0,5
17528,5,5
